The new work refutes earlier findings by researchers at the University of California, Los Angeles, who concluded that the odds of getting head and cervix cancer the crab rose in tandem with the frequency and duration of marijuana use.	The latest findings contradict a California study that implicated veritable pot smoking as having markedly higher risks for head word and neck cancers.	entailment	147
The freshly study refutes sooner findings by researchers at the University of California, Los Angeles, who concluded that the odds of getting head and neck cancers rose in tandem with the frequency and continuance of marijuana use.	The latest findings oppose a California subject that implicated regular pot smoking as having markedly higher risks for head and neck cancers.	entailment	147
Floods are one of Europe's most widespread disasters. Major flooding has come about nearly every year somewhere on our continent during the end few decades.	inundate in Europe causes major economic losses.	not_entailment	148
Floods are one of Europe's most far flung disasters. john major flooding has occurred nearly every year somewhere on our continent during the last few decades.	Flooding in Europe causes john roy major economic losses.	not_entailment	148
two bombs planted near an Islamic school in Pakistan killed eight people and injured 42 others yesterday in the latest outbreak of violence gripping the southerly port of Karachi.	Eight people embed two bombs near an Islamic school in Pakistan.	not_entailment	149
 bombs planted near an Islamic school in Pakistan killed eight people and wound 42 others yesterday in the latest outbreak of violence gripping the southern port of Karachi.	Eight people planted two bombs about an Islamic school in Pakistan.	not_entailment	149
The average cabby works nine and a half hours a day. A cab's busiest hours are 6 to eighter from decatur post meridiem And even as the economy has fallen deeper into recession, the number of cab rides each day in New york has remained relatively steady. Those are among the most vivid bits of selective information about the yellow cab industry to emerge from a trove of novel data collected by the cab and Limousine Commission from hack equipped with novel computerise systems that record each trip and fare.	The busiest hour for a cab is 9 pm	not_entailment	150
The average cabby works nine and a half hours a day. A cab's busiest hours are 6 to 8 p.m. And even as the economy has accrue deeper into recession, the number of cab rides each day in New York has remained relatively steady. Those are among the most vivid bits of information about the yellow cab diligence to emerge from a treasure trove of new data roll up by the Taxi and limo direction from cabs furnished with new computerized systems that record each stumble and fare.	The busiest hr for a cab is 9 p.m.	not_entailment	150
U.S. light crude was trading erratically on the New York moneymaking Exchange, hitting $44.50 a barrel before easing plunk for a bit to $44.10, still a gain of $1.27.	The united states government light crude is $1.27 a barrel.	not_entailment	151
Nor is it clear whether any US support to Germany, in favor of Bonn as the WTO headquarters, would necessarily disputation a decision in that direction.	The WTO main office is in Bonn.	not_entailment	153
political political party in PNG lack ideological conviction and rely almost exclusively on patronage politics, personalism, and regional bases. Several political party have emerged in Papua newfangled Guinean politics. In the House of Assembly elected in 1973, the Pangu Pati, headed by michael Somare, formed a coalition administration with the People's Progress Party, and Somare became prime minister.	various new political parties emerged.	entailment	155
National currencies will be wholly replaced by the euro in within six month after the introduction of euro notes and coins.	The unveiling of the euro has been opposed.	not_entailment	156
Hassan Mustafa Osama Nasr, a Muslim cleric likewise have a go at it as Abu Omar was taken by a CIA-led team in Milan on 17 February, 2003 and allegedly shift by vehicle to the Aviano send Base near Venice, afterwards by air to the Ramstein send Base in Germany, and finally ship to Egypt. He was released from prison on Sunday and order that he would like to return to Italy. He likewise said he has been tortured with electric shocks, beatings, rape threats and genital abuse, and that "I have been reduced to a wreck of a homo being."	The central intelligence agency abducted Osama Nasr in 2003.	entailment	158
A memorial service has taken place for Australian actor heath Ledger, who died January 22 in New York. hollywood celebrities and many other patriotic fans bid farewell to the well known actor. His death has been deemed inadvertent by the New York urban center Medical inspector and was assign to a toxic mixture of prescription drugs and painfulness killers. The star died in his Manhattan apartment last month. The service was held at Penrhos College in Perth, commonwealth of australia and was go to by over 100 people, although the actual funeral was only go to by Ledger's close up family. Before the funeral, Heath's father, Kim Ledger, said that "the funeral will be very, very private and there will only be tenner people there, immediate family and nobody else."	Kim book was Heath's son.	not_entailment	160
gamma ray bursts are some of the most powerful objects respect in the Universe and are recollect to signal the birth of black holes. jonathan swift is designed to detect the bursts and automatically re-orient itself to gather images and data of the phenomenon.	Gamma rays are grade of electromagnetic radiation.	not_entailment	161
There are four key out subtypes of ebola hemorrhagic fever virus. Three of the four have induce disease in humans: Ebola-Zaire, Ebola-Sudan, and Ebola-Ivory Coast. The fourth, Ebola-Reston, has induce disease in non-human primates, but not in humans.	The Ebola epidemic break in out in Zaire.	not_entailment	162
Israel plans to increase the share of gas in its energy balance to 25 pct by 2025 from the current  percent.	Currently the plowshare of natural gas in Israel's energy system amounts to no more than one percent.	entailment	164
Israel plans to increase the share of gas in its energy balance to xxv percent by 2025 from the electric current 1 percent.	Currently the share of natural accelerator in Israel's energy system amounts to no more than one percent.	entailment	164
Some people english hawthorn think that there is no other way to grow flora other than in soil; there is however, another way.	Plants are grown in substances other than soil.	entailment	165
Some people english hawthorn conceive that there is no other way to grow plants other than in soil; there is however, another way.	Plants are big in substances other than soil.	entailment	165
Chip giant, Intel, has set its sights on the digital living elbow room with its own flavours of entertainment PCs designed to act like sensitive hubs for the home.	Intel is vie for a key spot in the digital living room.	entailment	167
Chip giant, Intel, has set its sights on the digital living room with its own flavours of entertainment PCs intentional to roleplay like media hubs for the home.	Intel is vying for a key pip in the digital living room.	entailment	167
the states space shuttle Atlantis and its seven-member crew concluded their pursuit of the International Space post (ISS) on Wednesday and docked with the orbital outstation at 12:05 EDT (1605 GMT).	US shuttle Atlantis tail with the Mir space station.	not_entailment	168
U.S. space shuttle atlantis and its seven-member crew complete their pursuit of the outside Space Station (ISS) on Wednesday and docked with the orbital outpost at 12:05 EDT (1605 GMT).	US shuttlecock Atlantis docks with the Mir space station.	not_entailment	168
U.S. President George W. Bush and Congressional leaders from both political company have reached agreement on US$150 billion in tax relief in an exertion to help stimulate the United States economy. VOA e b white House newspaperwoman scott Stearns has the story. The agreement includes provision to give up to US$600 in tax rebates to millions of wage earners and an additional US$300 refund for each child. it allows businesses to immediately publish off 50 percent of capital equipment purchases.	The coition wants to boost the economy.	entailment	169
U.S. President George W. Bush and congressional leaders from both political parties have hand agreement on US$150 billion in tax relief in an effort to assistant stimulate the United States economy. VOA White House Correspondent Scott Stearns has the story. The agreement includes provision to devote up to US$600 in tax rebates to millions of remuneration earners and an additional US$300 repayment for each child. It allows businesses to immediately write off  percent of capital equipment purchases.	The Congress wants to hike the economy.	entailment	169
Thousands of Shias have parade in the southern iraki city of Basra to back the new constitution and to mourn 1,000 pilgrims who died in a stampede.	Thousands of Shiite Muslims rallied in the southern city of Basra to show support for Iraq's young constitution.	entailment	170
thou of Shias have marched in the southern Iraqi city of basra to back the new constitution and to mourn 1,000 pilgrims who died in a stampede.	grand of Shiite Muslims rallied in the southern city of Basra to show support for Iraq's new constitution.	entailment	170
Clinton's new book is not expectant seller here.	Clinton's hold is a big seller.	not_entailment	173
Seeking common primer coat amid sensitive differences on democracy, Bush and Putin agreed Thursday, on new efforts to stay fresh nuclear arms away from terrorists as well as autonomous nations like Iran and North Korea.	Bush and Putin agreed that Iran should not have atomic weapons.	entailment	174
I will not essay your votes for a newly mandate. With these words, the President of France, Jacques Chirac (74) announced during a radio and television broadcast at 20:00 utc that it's time for him to serve his state in a unlike way. The announcement was wide speculate about and did not follow as a surprise. The official announcement gives the candidate from the majority party UMP, Nicolas Sarkozy, more freedom during the succeeding six week that remain before the Presidential elections in France. Although Sarkozy is from the same party as Chirac and hopes to obtain an endorsement from him, the President has not yet carry his support for a particular candidate to succeed him, and he did not refer to Sarkozy during any moment of his speech.	Chirac doesn't desire to be re-elected.	entailment	175
The royal grave at Vergina were identified as the antediluvian capital of Aigai in the 1930s. A royal grave identified as possibly Philip II of Macedonia, Alexander the Great's father, was found in 1977 by Manolis Andronikos.	Alexander the Great's grave remains undiscovered.	not_entailment	176
The Pet passport alone can be used to infix the UK, but it will not suffice to infix many countries. For instance Guatemala, like almost every country, ask that all spell pets have a rabies vaccination, but will not take on the Pet passport as proof of said vaccination.	Guatemala go for the Pet passport as proof of vaccination.	not_entailment	179
The Pet passport alone can be victimized to infix the UK, but it will not suffice to infix many countries. For instance Guatemala, like near every country, demands that all imported pets have a rabies vaccination, but will not accept the Pet passport as proofread of said vaccination.	Guatemala accept the Pet passport as proof of vaccination.	not_entailment	179
Eating lots of solid food that are a good seed of fiber may keep your blood glucose from rising too fast after you eat.	Fiber improves bloodline sugar control.	entailment	180
Eating lots of foods that are a respectable source of fiber may keep your blood glucose from rising too flying after you eat.	Fiber amend blood sugar control.	entailment	180
Two greenpeace protestors entered the CBI conference at the business organization purpose Centre in Islington, London and delayed a delivery being made by the Prime Minister Tony Blair, in which he was expected to declare the consideration of further atomic power send to offset the increasing gas prices being experienced by industry in the UK. The protestors, wearing yellow safety jacket crown over business suits, climbed up into the ceiling baulk and held banner saying "NUCLEAR: WRONG ANSWER", and dropped 'radioactive confetti' onto the delegates down below. greenpeace threatened to make noise and throw missiles at the Prime Minister should he make his speech.	Greenpeace made a argument about yellow safety jackets.	not_entailment	181
two greenpeace protestors entered the CBI conference at the Business Design Centre in Islington, London and delayed a speech being made by the Prime pastor Tony Blair, in which he was expected to announce the consideration of further atomic power stations to offset the increasing gas prices being feel by industriousness in the UK. The protestors, wearing yellow safety jackets over business organization suits, wax up into the ceiling rafters and held banners saying "NUCLEAR: WRONG ANSWER", and spend 'radioactive confetti' onto the delegates down below. greenpeace threatened to make noise and throw missile at the Prime pastor should he make his speech.	Greenpeace realise a statement about yellow safety jackets.	not_entailment	181
The source added that the investigation shew that the radical of the genocide crime "were completed with a series of illegal arrests followed in some cases with assassinations or cases of disappearing and were preceded, according to information bond to the file, by cases of torture."	Investigators discovered that a series of illicit arrests of were often take after by fade or murders and were preceded by torture.	entailment	184
The source added that the investigation proved that the bag of the race murder criminal offence "were completed with a series of illegal arrests followed in some cases with assassinations or cases of disappearance and were preceded, according to information attached to the file, by cases of torture."	detective observe that a series of illicit arrests of were often followed by disappearances or murders and were preceded by torture.	entailment	184
The Croatian will face competition, peculiarly from the American of Chinese origin, Michael Chang, second-seeded in the tournament. pda hope that the tourney will contribute to advancing tennis in their countries.	The Croatian and the Asian-American, michael Chang (number two) will play eachother, and hopefully popularize the game in their native countries.	entailment	185
The Croatian will case competition, especially from the american english of Chinese origin, Michael Chang, second-seeded in the tournament. Organizers hope that the tournament will contribute to advancing lawn tennis in their countries.	The Croatian and the Asian-American, michael Chang (number two) will play eachother, and hopefully popularise the biz in their native countries.	entailment	185
Felicity Huffman and Patricia Arquette became first-time Emmy succeeder as they received contribute actress honors, while Tony Shalhoub and james i Spader, once again, proved favorites in the best actor category.	Patricia Arquette poised best drama actress for psychic criminal offense drama "Medium", while James Spader won best actor for "Boston Legal" for a second year.	not_entailment	186
Felicity Huffman and Patricia Arquette became first-time Emmy winners as they encounter jumper cable actress honors, while Tony Shalhoub and jesse james Spader, once again, proved favorites in the best actor category.	Patricia Arquette collected best drama actress for psychic criminal offense drama "Medium", while James Spader won best worker for "Boston Legal" for a second year.	not_entailment	186
The soldier, James Barker, one of four American soldiers accused of raping the Iraqi girl and killing her menage in the adjoin 2006 incident, pleaded guilty on Wednesday to rape and polish off in Fort Campbell, Kentucky.	James Barker is accused of spoil an Iraqi girl and killing her family.	entailment	187
The soldier, James Barker,  of quaternary American soldiers accused of raping the Iraqi girl and killing her family in the March 2006 incident, pleaded guilty on Wednesday to violate and murder in Fort Campbell, Kentucky.	william james Barker is accused of raping an Iraqi girl and killing her family.	entailment	187
Relations between Argentina and Britain were soured again last crataegus oxycantha when Britain decided to extend territorial waters to  miles around South Georgia and the South Sandwich Islands.	great britain angered Argentina.	entailment	188
Dr. Pridi was forced into exile, and champaign Marshal Pibul again assumed power.	Pibul was a subject field marshal.	entailment	189
Dr. Pridi was forced into exile, and Field Marshal Pibul again fictitious power.	Pibul was a field of view marshal.	entailment	189
The twin buildings are 88 stories each, compared with the Sears Tower's  stories.	The scorch Tower has 110 stories.	entailment	190
Some other remonstration to legalization point to the enceinte dangers of family violence, reckless driving, or reckless operation of subways and so on.	Drug legitimation has benefits.	not_entailment	191
OTN profiles the Hamas (Islamic Resistance Movement), which is a Palestinian Islamic fundamentalistic group.	The moslem Resistance Movement is also known as OTN.	not_entailment	192
Only 14 percent of U.S. mothers entirely breast-feed their babies for the minimum recommended six months.	thither are many benefits from breast-feeding.	not_entailment	193
For century of family members holed up in a hotel not far from the capital of sweden ferry terminal, where the boat Estonia was to have docked wed morning after an overnight trip from the Estonian capital of Tallinn, the suspended rescue movement was just the latest in a day of heartrending reports.	The Estonia sic sail from Tallinn.	entailment	194
A radiation leak at a nuclear power plant in Yeonggwang, South Jeolla province, go functionary yesterday to shut down the facility.	The atomic power plant of Sosnovyi Bor suffers an emergency shut down.	not_entailment	196
A radioactivity escape at a nuclear power plant in Yeonggwang, South Jeolla province, led officials yesterday to shut down the facility.	The nuclear power plant of Sosnovyi Bor suffers an emergency shut out down.	not_entailment	196
inch 1596 the cultivation king decided to move the capital from Krakow to Warsaw, making Warsaw the most important city in Poland.	indiana 1611 the b b king and his court finally moved from Krakow ( Cracow ) to Warsaw, making it the capital of the Polish state.	not_entailment	197
In 1596 the Polish king decided to move the great from cracow to Warsaw, making Warsaw the most important city in Poland.	In 1611 the king and his courtroom finally moved from Krakow ( Cracow ) to Warsaw, prepare it the capital of the Polish state.	not_entailment	197
State police investigators attest at a overture hearing that Delbert told them the death of the 64-year-old Billy was a mercy killing.	It was Delbert hospital ward who told authorities that he strangled his brother.	not_entailment	198
State police investigators show at a prelude hearing that Delbert told them the death of the 64-year-old Billy was a mercy killing.	It was Delbert Ward who told regime that he strangled his brother.	not_entailment	198
A joint survey by two preservation groups, World Conservation Union and the World wildlife Fund, says the black rhino population has risen to over 3,600. That is an increase of 500 animals over the concluding two years.	Two preservation groups have increased the black rhino population.	not_entailment	199
This paper discusses marijuana, crack/cocaine, tranquilizers, hallucinogens, amphetamines, heroin, alcohol, nicotine and caffeine to provide a framework for the author's argument that the legitimation of do drugs can in no right smart be deemed as ethical or moral.	do drugs legalization has benefits.	not_entailment	200
This paper discusses marijuana, crack/cocaine, tranquilizers, hallucinogens, amphetamines, heroin, alcohol, nicotine and caffeine to provide a model for the author's argument that the legitimation of drug can in no way be deemed as ethical or moral.	dose legalization has benefits.	not_entailment	200
The organizing committee said 65 countries have come in the Lillehammer Olympic Games, matching the number of nations at the 1992 Winter punt in Albertville, France.	65 countries take set off in the Lillehammer Olympic Games.	entailment	202
The organizing committee state 65 countries have entered the Lillehammer olympian Games, matching the number of nations at the 1992 Winter Games in Albertville, France.	65 countries take split in the Lillehammer Olympic Games.	entailment	202
Philip Morris cited strong book gains in Germany, Italy, France, Spain, central and eastern Europe, Russia, the heart East, Japan, Korea, Argentina and Brazil.	Philip Morris name market gains in Russia.	entailment	203
More than 2,000 people lost their lives in the ravage Johnstown Flood.	100 or more people bemused their lives in a ferry sinking.	not_entailment	204
Unlike seal hunting in Canada, where pups are hunt for fur, poachers in China catch seals primarily to deal to zoos or to use the genital variety meat for traditional Chinese medicine.	Seal-hunting jeopardise species.	not_entailment	205
In reaction to the on going uncertainty, the E.U. enlargement commissioner warned the Turkish Army about interfering: "It is important that the military leaves the remit of majority rule to the democratically-elected politics and this is the exam case if the Turkish armed forces respect democratic secularism and the democratic arrangement of civil-military relations," commissioner Olli Rehn said. Erdogan and Gül digest Turkey's efforts to join the european Union.	Turks need Gül to be President.	not_entailment	206
In reaction to the on going uncertainty, the E.U. enlargement commissioner warned the Turkish u s army about interfering: "It is important that the military leaves the remit of democracy to the democratically-elected government and this is the test case if the Turkish arm force play respect democratic secularism and the democratic arrangement of civil-military relations," commissioner Olli Rehn said. Erdogan and Gül tolerate Turkey's efforts to join the european Union.	Turks lack Gül to be President.	not_entailment	206
McDonald's said boilers suit orbicular sales at its restaurants climbed 6.2% in June, 6.3% in the second quarter and 7.1% for the year to date.	McDonald's Corp., the world's largest restaurant chain, led the gain ground after the company reported earnings that exceeded estimates.	not_entailment	207
McDonald's said overall global sale at its restaurants climbed 6.2% in June, 6.3% in the second quarter and 7.1% for the twelvemonth to date.	McDonald's Corp., the world's largest restaurant chain, led the advance after the company account earnings that exceeded estimates.	not_entailment	207
Scott's execution led to scandal in Ontario, and was largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now denounce a murderer, to flee the settlement.	Scott's execution get the Wolseley Expedition.	entailment	208
Scott's execution leave to outrage in Ontario, and was largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now branded a murderer, to fly the settlement.	Scott's execution of instrument caused the Wolseley Expedition.	entailment	208
Australia was one of the countries in the U.S.-led coalition that invaded irak in 2003.	The coalition is coordinate by the U.S	entailment	209
russian capital (USSR), dozen Jul 89 (PRAVDA)- Blood is flowing in Columbia, where last year, according to official statistics, there were 4,600 victims of political violence, including Jaime Pardo Leal (president of Colombia's interior coordination committee), close to 30 deputies and many municipal advisors and mayors.	Jaime Pardo Leal was shoot down in Moscow.	not_entailment	212
Domestic fire incident have an important impact on population health by kick in to early death, serious and often disfiguring injuries, and ongoing disability. Fire-related injury is a contribute cause of unintentional injury in the home in all age groups.	Domestic fires are a major cause of unintentional hurt in the home.	entailment	213
house servant fire incidents have an important impact on population health by contributing to former death, serious and often disfiguring injuries, and ongoing disability. Fire-related injury is a leading cause of unintentional injury in the home plate in all age groups.	Domestic fires are a john roy major cause of unintentional injury in the home.	entailment	213
Catastrophic torrent in Europe endanger lives and cause human tragedy as well as heavy economic losses.	Flooding in Europe causes john r major economic losses.	entailment	214
quatern the states cable companies, including industry leaders Comcast Corp and Time Warner Cable, have entered the fast-growing wireless arena through a joint venture with Sprint Nextel.	Time Warner Cable is a mate of Sprint Nextel.	entailment	215
Four US cable companies, including industry leaders Comcast Corp and Time Warner Cable, have infix the fast-growing radiocommunication arena through a joint venture with Sprint Nextel.	Time Warner Cable is a married person of Sprint Nextel.	entailment	215
Experts say that mister Abbas will need that big pull ahead to present that he has the support of most Palestinian people in order to push through his aims of peace talks with Israel.	Analysts had tell that Mr. Abbas required a large margin of victory in order to push his agenda of peace talks with Israel.	entailment	216
expert tell that Mr. Abbas will need that big win to show that he has the support of most Palestinian people in order to push through his calculate of peace talks with Israel.	psychoanalyst had said that Mr. Abbas needed a large margin of victory in order to push his agenda of repose talks with Israel.	entailment	216
At the southeastern bung of the city, Xochimilco, some other small town subsumed by the city, is a popular tourist destination because of its chinampas, or "floating gardens," boats made out of reeds on which the american indian language have grown works since pre-Columbian times.	Xochimilco is a popular tourist attractiveness because of its chinampas, or floating gardens.	entailment	217
At the southeastern tip of the city, Xochimilco, some other small township subsumed by the city, is a popular tourist terminus because of its chinampas, or "floating gardens," boats made out of reeds on which the Indians have arise plants since pre-Columbian times.	Xochimilco is a popular holidaymaker attraction because of its chinampas, or floating gardens.	entailment	217
Typhoon Xangsane was downgraded to a tropical storm Sunday as it moved inland from the central vietnam war coast, where it killed ii people, injured at least  others and damaged hundreds of homes, officials and state-controlled media reported.	A typhoon clobber the Philippines.	not_entailment	221
An Israeli discriminative inquiry has ruled out engage the police officers who shot dead 13 Israeli Arabs during a violent demonstration in 2000.	Israel will not prosecute the police who stamp out 13 Israeli Arabs during pro-Palestinian protests in 2000, because of a lack of evidence, an prescribed inquiry said yesterday.	not_entailment	222
An Israeli judicial inquiry has ruled out prosecuting the police officer who shot dead 13 Israeli arabian during a violent demonstration in 2000.	Israel will not prosecute the police who killed 13 Israeli Arabs during pro-Palestinian protests in 2000, because of a lack of evidence, an prescribed inquiry pronounce yesterday.	not_entailment	222
Sotheby's and Christie's, the world's two most powerful auction houses, swapped confidential list of super-rich clients who were spared from compensate fees charged to other sellers, people close to the companies and to a federal antimonopoly investigating of them said.	Christie's is one of the world's turgid auction houses.	entailment	223
Sotheby's and Christie's, the world's two most powerful auction houses, swap secret list of super-rich clients who were spared from paying fees charged to other sellers, people close to the companies and to a fed antitrust investigation of them said.	Christie's is one of the world's great auction houses.	entailment	223
James Kerr had been the foreman for the Deane, Adams and Deane gun factory. henry martyn robert Adams, single of the partners and inventor of the Adams revolver, was Kerr's cousin.	Dean manufacture a revolver.	not_entailment	224
both sides have a point. German spelling does need overhauling: over the decades, it has grown more unwieldy. But the reform, approved by german speaking countries in 1996, does not cause the rules much easier, and in some cases the new fashion is harder.	A spelling straighten out was approved in all German speaking countries.	entailment	225
Both face have a point. German spelling does need overhauling: over the decades, it has maturate more unwieldy. But the reform, approved by German-speaking countries in 1996, does not make the rules much easier, and in some fount the freshly way is harder.	A write reform was approved in all German speaking countries.	entailment	225
According to members of brazilian Court, President Luiz Inácio Lula da sylva may be subjected to an impeachment process, if there is some proof that he is actually involved in some of the alleged scandals, or in case someone can prove that he was behave with negligence.	The Brazilian President is Luiz Inácio Lula district attorney Silva.	entailment	226
The evidence for the continuing accretion of gasoline by the milklike Way involves high-velocity clouds, or HVCs--mysterious clumps of hydrogen, moving rapidly through the outer regions of the galaxy.	High-velocity overcast are made up of hydrogen.	entailment	228
The evidence for the continuing accumulation of gas by the Milky Way demand high-velocity clouds, or HVCs--mysterious clumps of hydrogen, moving rapidly through the outer regions of the galaxy.	High-velocity taint are made up of hydrogen.	entailment	228
On Friday evening, a car bomb detonate outside a Shiite mosque in Iskandariyah, thirty miles south of the capital, killing seven people and wounding 10, doctors said on experimental condition of anonymity.	A bomb set off outside a mosque.	entailment	229
On Friday evening, a car fail exploded outside a Shiite mosque in Iskandariyah, 30 miles southward of the capital, killing sevener people and wounding 10, doctors said on condition of anonymity.	deoxyadenosine monophosphate bomb exploded outside a mosque.	entailment	229
The ghost shirt was then donate to the Glasgow Museum in 1892 by an Indian interpreter and has persist a visitor attraction for  years. It became the subject of an possession wrangle when posterity of the Sioux tribe petitioned for its return in 1995. The Wounded Knee Survivors Association admit a Lakota elder had it returned to the tribe.	A Sioux ghost shirt was returned by a scots english museum.	entailment	230
Yemen, too, was reunify in 1990.	Yemen was reunite in 1990.	entailment	231
Five america soldiers were killed and five wounded Friday in an ambush near the Shiite neighborhood Sadr City.	pentad US soldiers were killed and five wounded on Friday in an ambush near the Shi'ite neighbourhood Sadr City.	entailment	232
Five U.S. soldier were killed and five wounded Friday in an ambush near the Shiite neighborhood Sadr City.	Five US soldiers were killed and cinque wounded on Friday in an ambush near the Shi'ite neighbourhood Sadr City.	entailment	232
The M-2000 uses a commercially manufactured NbTi superconductor, similar to that utilize in the M-2000 Maglev magnets.	magnetic levitation is commercially used.	not_entailment	234
Concerns have been raised that potential booster cable in the hunt for missing York woman Claudia Lawrence are not being keep up up quickly enough. It comes after hotel staff in Malton get through police after a stranger in the bar expressed satisfaction when asked if the chef was all the same missing. The incident happened more than three weeks agone and staff aforementioned detective had not yet been in touch. Police aforementioned booster cable were being assessed in a methodical and structured way.	Claudia david herbert lawrence resides in Malton.	not_entailment	235
He said a new study might let in more than just Cox 2 drugs possibly adding such widely practice painkillers as Ibuprofen naproxen and diclofenac.	Cox 2 inhibitors are pain assuagement drugs.	not_entailment	237
atomic number  said a new study might include more than just Cox 2 drugs possibly adding such widely put upon painkillers as Ibuprofen naproxen and diclofenac.	Cox 2 inhibitor are pain relief drugs.	not_entailment	237
Up to 150 workers were believed to have been inside the factory, which bring on syringes and other formative medical supplies, at the time of the explosion.	Workers were inner the plant at the time of the explosion.	entailment	239
Up to 150 workers were think to have been indoors the factory, which produces syringes and other plastic medical supplies, at the time of the explosion.	Workers were inside the plant at the clock of the explosion.	entailment	239
Saudi Arabia's production mix will shift to a higher proportion of lighter crudes. dissimilar finish year's Qatif and Abu Safah developments, nearly all of the propose projects produce Arab Light or lighter crudes.	Saudi Arabia produces more inunct than any other country.	not_entailment	240
We are committed to the deployment of these technologies and are excited by the further in remote sensing applied science that are enabling us to extract more information from sensors in a cost effective and timely manner.	Ocean outside sensing is developed.	not_entailment	241
Family members and friends severalize Fox News that the partner off had been defend over several things, including Luong's girlfriend, on Sunday evening and Monday morning. Luong recent drove off with his four children, whom he account wanting to the law and claim he had left them with his girlfriend who lives in a hotel. Police however became fishy due to "holes in his story" and he recent changed his story. The Associated military press say that the authorities believe that Dauphin Island Bridge is where Luong threw the four children, of which he was the biological father of three, into the water.	Luong threw his nipper off a bridge in Louisiana.	not_entailment	244
phratry members and friends told Fox News that the couplet had been fighting over various things, including Luong's girlfriend, on Sunday evening and Monday morning. Luong later drove off with his four children, whom he reported neglect to the police and exact he had left them with his lady friend who lives in a hotel. patrol however became suspicious referable to "holes in his story" and he later changed his story. The Associated Press say that the authorities think that Dauphin island Bridge is where Luong threw the four children, of which he was the biological father of three, into the water.	Luong threw his children off a nosepiece in Louisiana.	not_entailment	244
Madrid: Luis Roldan, the former Spanish chief of police who fled the country 10 months ago after allegedly hiving off millions of lumber from secret government funds, was on his way interior to a prison cell hold up dark after being captured in Bangkok.	Luis Roldan was managing director of police from 1986 to 1993.	not_entailment	245
Madrid: Luis Roldan, the former spanish chief of police who fled the country decade months ago after allegedly hiving off millions of pounds from secret government funds, was on his way home to a prison cellular telephone survive night after being captured in Bangkok.	Luis Roldan was theatre director of police from 1986 to 1993.	not_entailment	245
David Millar retained his hitch de France leader's yellow jersey despite blooming in the final two kilometres of the third stage of the race to Nantes.	turn de France winner is likely to lose the crown.	not_entailment	246
David Millar retained his Tour de France leader's yellow jersey disdain crashing in the final two km of the third stage of the race to Nantes.	Tour de jacques anatole francois thibault winner is likely to lose the crown.	not_entailment	246
In 2000 there were 10,578 divorces in Bulgaria, which represents 301 divorces per 1000 marriages or a 1.3% split up range per 1000 inhabitants.	In 2000 there were 301 disjoint in Bulgaria.	not_entailment	247
In 2000 there were 10,578 split up in Bulgaria, which correspond 301 split up per 1000 marriages or a 1.3% divorce rate per 1000 inhabitants.	In 2000 there were 301 divorcement in Bulgaria.	not_entailment	247
Having for years enjoy greater rights than other women in the in between East, women in Iraq are now losing even their basic freedoms. The right to choose their clothes, the right to screw or hook up with whom they want. Of course of study women suffered under Saddam. I fled his cruel regime. I in person witnessed much brutality, but the subjugation of women was never a goal of the Baath party.	adult female in Iraq have lost their freedom.	entailment	248
Having for years relish with child rights than other women in the Middle East, women in Iraq are now losing regular their staple freedoms. The decent to choose their clothes, the decent to love or marry whom they want. Of course women suffered under Saddam. I fled his cruel regime. I personally witnessed much brutality, but the conquest of women was never a goal of the Baath party.	womanhood in Iraq have lost their freedom.	entailment	248
The VW chief has been under intense pressure from the Bonn government and colleagues in German industry to seek propitiation next his outspoken statements last, which were widely seen as negative Germany's reputation.	Germany is interest about the effect of the court investigations on domestic economic and political affairs.	not_entailment	249
The VW chief has been under intense pressure from the bonn government and colleagues in German industry to seek placation following his candid statements last, which were widely seen as damaging Germany's reputation.	Germany is concerned about the effect of the court investigations on domesticated economic and political affairs.	not_entailment	249
To avoid further price-gouging, Norway's Ministry of Government organisation announced that it was freezing prices on lodging, food and beverages in the Lillehammer arena during the Winter Olympics.	Norway host the Winter Olympic Games.	entailment	250
One ground for increased osteoporosis in developed countries is the sodium-potassium imbalance.	dietetic intake of potassium prevents osteoporosis.	not_entailment	251
nonpareil reason for increased osteoporosis in developed countries is the sodium-potassium imbalance.	Dietary intake of potassium prevent osteoporosis.	not_entailment	251
along Feb. 20, Dr. Hunter S. benjamin thompson ask his animation with a gunshot to the head at his fortified heighten in Woody Creek, Colorado. The family will soon provide more information about memorial service and media contacts. Hunter prized his privacy and we ask that his friends and admirers respect that privacy as well as that of his family, Juan benjamin thompson said in a statement issued to Aspen Daily News. The death was confirmed by Pitkin county Sheriff Bob Braudis. Hunter S. benjamin thompson was safe recognise for his 1972 book "Fear and Loathing in Las Vegas". He was recently married and had emotionally supported his friend whoremonger Kerry's candidacy.	John Kerry was champion with Hunter S. Thompson.	entailment	252
