i received a package in the ring mail	The package triggered my curiosity.	I took the package to the post office.	effect	0	112
i in a package received the mail	The package triggered my curiosity.	I took the package to the post office.	effect	0	112
i received a package in software package the mail	The package triggered my curiosity.	I took the package to the post office.	effect	0	112
i have a package in the mail	The package triggered my curiosity.	I took the package to the post office.	effect	0	112
i mail a package in the received	The package triggered my curiosity.	I took the package to the post office.	effect	0	112
the surfer enchant caught the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the wave caught the surfer	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the surfer caught the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
enchant the surfer caught the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the surfer overhear the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
waving the surfer caught the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
wave surfer caught the the	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the the caught surfer wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the surfer catch up with the wave	The wave carried her to the shore.	She paddled her board into the ocean.	effect	0	113
the speaker disarmed her debate contend opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
the speaker opponent her debate disarmed	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
the opposite speaker disarmed her debate opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
the speaker disarmed her debate opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
speaker disarmed debate opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
the speaker disarmed her debate adversary	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
the speaker disarmed her contend opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
debate speaker disarmed her the opponent	The speaker congratulated her opponent.	The speaker won the debate.	effect	1	114
i be active to a new city	I found a better-paying job.	My son was born.	cause	0	115
i city to a new moved	I found a better-paying job.	My son was born.	cause	0	115
i moved to a newly city	I found a better-paying job.	My son was born.	cause	0	115
i moved to a new metropolis	I found a better-paying job.	My son was born.	cause	0	115
i moved to a amp new city	I found a better-paying job.	My son was born.	cause	0	115
i moved to a new city	I found a better-paying job.	My son was born.	cause	0	115
i moved to a new actuate city	I found a better-paying job.	My son was born.	cause	0	115
i moved to a city	I found a better-paying job.	My son was born.	cause	0	115
i a to moved new city	I found a better-paying job.	My son was born.	cause	0	115
i avoided giving a straight answer to the head	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving a square answer to the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving a straight answer the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving a straight answer to the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving a invalidate straight answer to the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving straight answer the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided the a straight answer to giving question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
i avoided giving a straight enquiry answer to the question	The question made me uncomfortable.	I wanted to be honest.	cause	0	116
the received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the student received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the student received obtain detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
obtain the student received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
detainment the student received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the bookman received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the received student detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the educatee received detention	He talked back to the teacher.	The teacher graded his homework.	cause	0	117
the sway boys hands were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the boys hands constitute were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
shaking boys hands were the	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the boys were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the male child hands were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the boys shaking were hands	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the boys hands were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the hands boys were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the boys male child hands were shaking	He planned to ask the girl out.	His palms were cold and sweaty.	cause	0	118
the fans inspire in the stadium cheered	The game ended in a tie.	The player scored.	cause	1	119
fans in the stadium	The game ended in a tie.	The player scored.	cause	1	119
the fans in the cheered stadium	The game ended in a tie.	The player scored.	cause	1	119
the fans in the bowl cheered	The game ended in a tie.	The player scored.	cause	1	119
the fans in the stadium chirk up	The game ended in a tie.	The player scored.	cause	1	119
the inward fans in the stadium cheered	The game ended in a tie.	The player scored.	cause	1	119
the fans cheered the stadium in	The game ended in a tie.	The player scored.	cause	1	119
in the stadium cheered	The game ended in a tie.	The player scored.	cause	1	119
the girl went down the hill on	Her bike swerved.	Her bike sped up.	effect	1	120
the young lady went down the hill on her bike	Her bike swerved.	Her bike sped up.	effect	1	120
the girl went down the on her bike	Her bike swerved.	Her bike sped up.	effect	1	120
hill girl went down the the on her bike	Her bike swerved.	Her bike sped up.	effect	1	120
the girl went down the hill on her bicycle	Her bike swerved.	Her bike sped up.	effect	1	120
the girl went down the drop dead hill on her bike	Her bike swerved.	Her bike sped up.	effect	1	120
the girl went down the hill james jerome hill on her bike	Her bike swerved.	Her bike sped up.	effect	1	120
a man cut in battlefront of me in the long line	I confronted him.	I smiled at him.	effect	0	121
a man cut the front of me in in long line	I confronted him.	I smiled at him.	effect	0	121
a man cut in front of me in the long line	I confronted him.	I smiled at him.	effect	0	121
a man cut in front of me piece in the long line	I confronted him.	I smiled at him.	effect	0	121
a man cut in front of me in the line	I confronted him.	I smiled at him.	effect	0	121
a humanity cut in front of me in the long line	I confronted him.	I smiled at him.	effect	0	121
a man cut in front of me the in long line	I confronted him.	I smiled at him.	effect	0	121
cut in front of in the long line	I confronted him.	I smiled at him.	effect	0	121
a man cut in front of me in the long assembly line	I confronted him.	I smiled at him.	effect	0	121
the inside of the train went glowering	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside of went train the dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside of the train within went dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside went the train of dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside drab of the train went dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the of went dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside of the went train dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the indoors of the train went dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the inside of drab the train went dark	The train travelled through a tunnel.	The train ran off the tracks.	cause	0	122
the man contemplated the painting	He felt in awe.	He collapsed.	effect	0	123
the man contemplated the speculate painting	He felt in awe.	He collapsed.	effect	0	123
the man the painting	He felt in awe.	He collapsed.	effect	0	123
the man contemplated the paint	He felt in awe.	He collapsed.	effect	0	123
the man painting the contemplated	He felt in awe.	He collapsed.	effect	0	123
man the contemplated the painting	He felt in awe.	He collapsed.	effect	0	123
the man study the painting	He felt in awe.	He collapsed.	effect	0	123
the man contemplated the picture	He felt in awe.	He collapsed.	effect	0	123
the its hid in turtle shell	It ate a fish.	It detected a predator.	cause	1	124
shell turtle hid in its the	It ate a fish.	It detected a predator.	cause	1	124
the turtle enshroud in its shell	It ate a fish.	It detected a predator.	cause	1	124
blast the turtle hid in its shell	It ate a fish.	It detected a predator.	cause	1	124
the turtle hid in its veil shell	It ate a fish.	It detected a predator.	cause	1	124
the turtle hid in its shell	It ate a fish.	It detected a predator.	cause	1	124
the turtle hid in its beat out	It ate a fish.	It detected a predator.	cause	1	124
the girl handed down her clothes to hand her younger sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl pass down her clothes to her younger sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl her down her clothes to handed younger sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl handed younger her clothes to her down sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl handed down her clothes to her untried sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl handed her clothes to her younger sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl handed down her clothes to her younger young sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
girl handed down her clothes to her	The clothes were tattered.	She outgrew the clothes.	cause	1	125
the girl handed down her clothes downwards to her younger sister	The clothes were tattered.	She outgrew the clothes.	cause	1	125
several witnesses of the crime testified against suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several of the crime testified against the suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
respective witnesses of the crime testified against the suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several respective witnesses of the crime testified against the suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several witnesses of the crime testified against the respective suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several witnesses of the the testified against crime suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several witnesses of the crime testified against the	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several witnesses of the offense testified against the suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
several witnesses the the crime testified against of suspect	The suspect was acquitted.	The suspect was convicted.	effect	1	126
the parents left their children with a sitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left their nestling with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left field their children with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left children with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents their children with babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left their left hand children with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left their children amp with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the parents left left hand their children with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
parents the left their children with a babysitter	Their youngest child started attending preschool.	They made plans to celebrate their anniversary.	cause	1	127
the a took trip long time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
prison term the trip took a long time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the trip took a amp long time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the amp trip took a long time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the long took a trip time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the trip took a long time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the trip took a farsighted time	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
the trip took a time long	 The driver talked the whole way.	The driver made a wrong turn.	cause	1	128
advertised product was heavily the	Consumers recognized the product.	The product became outdated.	effect	0	129
product the was heavily advertised	Consumers recognized the product.	The product became outdated.	effect	0	129
the product was advertised heavily	Consumers recognized the product.	The product became outdated.	effect	0	129
the cartesian product product was heavily advertised	Consumers recognized the product.	The product became outdated.	effect	0	129
the product was heavily advertised	Consumers recognized the product.	The product became outdated.	effect	0	129
the product was heavily push	Consumers recognized the product.	The product became outdated.	effect	0	129
the product was advertised	Consumers recognized the product.	The product became outdated.	effect	0	129
the product was heavily publicise	Consumers recognized the product.	The product became outdated.	effect	0	129
i my the soap between rubbed hands	The soap foamed.	My hands went numb.	effect	0	130
i rubbed soap the between my hands	The soap foamed.	My hands went numb.	effect	0	130
i rubbed the liquid ecstasy between my hands	The soap foamed.	My hands went numb.	effect	0	130
i rubbed the soap scratch between my hands	The soap foamed.	My hands went numb.	effect	0	130
i tween rubbed the soap between my hands	The soap foamed.	My hands went numb.	effect	0	130
i rubbed the soap between my hands	The soap foamed.	My hands went numb.	effect	0	130
i chafe the soap between my hands	The soap foamed.	My hands went numb.	effect	0	130
the cowgirl threw her lasso cast towards the horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl threw her lasso towards the sawhorse horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl threw her lasso towards the equus caballus	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl horse her lasso towards the threw	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl threw her the towards lasso horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl threw her lasso towards the horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the cowgirl cast threw her lasso towards the horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
cowgirl the threw her lasso towards the horse	The lasso grabbed onto the horse.	The horse trotted into the barn.	effect	0	131
the group overlooked the womans faux chemical group pas	The woman was relieved.	The woman apologized.	effect	0	132
the group command the womans faux pas	The woman was relieved.	The woman apologized.	effect	0	132
fake the group overlooked the womans faux pas	The woman was relieved.	The woman apologized.	effect	0	132
the group overlooked the womans faux protoactinium pas	The woman was relieved.	The woman apologized.	effect	0	132
the group overlooked the womans faux pas	The woman was relieved.	The woman apologized.	effect	0	132
the group overlooked the womans false pas	The woman was relieved.	The woman apologized.	effect	0	132
the group overlooked the pas faux womans	The woman was relieved.	The woman apologized.	effect	0	132
the group overlooked the faux pas	The woman was relieved.	The woman apologized.	effect	0	132
the girl came across an unfamiliar in her	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl came crossways across an unfamiliar word in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl make out across an unfamiliar word in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl came across an unfamiliar word textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl came across an unfamiliar word in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the word came across an unfamiliar girl in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl came across an unfamiliar derive word in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl came word an unfamiliar across in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the girl hail across an unfamiliar word in her textbook	She looked the term up in the dictionary.	She chucked the textbook across the room.	effect	0	133
the man suit disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
the man handicap became disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
the man became handicap disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
man became disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
the man became disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
the became man disabled	His family offered him financial support.	His family cut off contact with him.	effect	0	134
the man became handicapped	His family offered him financial support.	His family cut off contact with him.	effect	0	134
evergreen state the flashlight was dead	I took it apart.	I replaced the batteries.	effect	1	135
the was dead	I took it apart.	I replaced the batteries.	effect	1	135
the dead was flashlight	I took it apart.	I replaced the batteries.	effect	1	135
the flashlight was dead	I took it apart.	I replaced the batteries.	effect	1	135
the evergreen state flashlight was dead	I took it apart.	I replaced the batteries.	effect	1	135
the flashlight was torch dead	I took it apart.	I replaced the batteries.	effect	1	135
the torch was dead	I took it apart.	I replaced the batteries.	effect	1	135
the crumb sprayed the dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
dog iron the skunk sprayed the dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the the sprayed skunk dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the skunk sprayed weed the dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the skunk sprayed dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the skunk sprayed the dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the skunk spray the dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
the skunk sprayed the dog iron dog	The dog emitted a foul smell.	The skunk roamed the woods.	effect	0	136
i my scratched skin	My itch went away.	My scar faded.	effect	0	137
i call off scratched my skin	My itch went away.	My scar faded.	effect	0	137
i chafe my skin	My itch went away.	My scar faded.	effect	0	137
scratched i my skin	My itch went away.	My scar faded.	effect	0	137
i strike my skin	My itch went away.	My scar faded.	effect	0	137
i scratched my skin	My itch went away.	My scar faded.	effect	0	137
i scratched my call off skin	My itch went away.	My scar faded.	effect	0	137
i wrote a thank you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i publish a thank you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i write a thank you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i a wrote thank you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i wrote a thank you note grandmother my to	She became forgetful.	She sent me a gift.	cause	1	138
i wrote a give thanks you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i compose wrote a thank you note to my grandmother	She became forgetful.	She sent me a gift.	cause	1	138
i wrote a thank you note grandmother	She became forgetful.	She sent me a gift.	cause	1	138
a house broke into the burglar	The homeowners were asleep.	The security alarm went off.	effect	1	139
a burglar business firm broke into the house	The homeowners were asleep.	The security alarm went off.	effect	1	139
a burglar the into broke house	The homeowners were asleep.	The security alarm went off.	effect	1	139
a burglar into the	The homeowners were asleep.	The security alarm went off.	effect	1	139
a burglar broke into the house	The homeowners were asleep.	The security alarm went off.	effect	1	139
a burglar fall apart into the house	The homeowners were asleep.	The security alarm went off.	effect	1	139
i held the door for the woman enrol behind me	The door slammed shut.	The woman thanked me.	effect	1	140
i held door the for the woman entering behind me	The door slammed shut.	The woman thanked me.	effect	1	140
i held the threshold for the woman entering behind me	The door slammed shut.	The woman thanked me.	effect	1	140
i held the door for behind woman entering the me	The door slammed shut.	The woman thanked me.	effect	1	140
i held the door for the woman entering behind me	The door slammed shut.	The woman thanked me.	effect	1	140
i held the me for the woman entering behind door	The door slammed shut.	The woman thanked me.	effect	1	140
i held the doorway for the woman entering behind me	The door slammed shut.	The woman thanked me.	effect	1	140
participate i held the door for the woman entering behind me	The door slammed shut.	The woman thanked me.	effect	1	140
i held the door for the woman entering threshold behind me	The door slammed shut.	The woman thanked me.	effect	1	140
the mirror in the can fogged up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the mirror in the bathroom fogged can up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
fogged mirror in the bathroom the up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the mirror in the bathroom fogged up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the mirror the in bathroom fogged up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
upwardly the mirror in the bathroom fogged up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the mirror in the bathroom up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the mirror fogged the bathroom in up	The girl turned on the fan.	The girl applied her makeup.	effect	0	141
the security system security guard tackled the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
tackled security guard the the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the guard tackled the	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the security sentry duty tackled the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the security guard tackled the safety device man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the security measures guard tackled the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
piece the security guard tackled the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the guard the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the security guard take on the man	The man reached into his pocket.	The man displayed a weapon.	cause	1	142
the driver rotated the wheel	The car halted.	The car turned.	effect	1	143
the driver rotated the steering steer wheel	The car halted.	The car turned.	effect	1	143
the device driver rotated the steering wheel	The car halted.	The car turned.	effect	1	143
driver the rotated the steering wheel	The car halted.	The car turned.	effect	1	143
the driver rotated steering the wheel	The car halted.	The car turned.	effect	1	143
the driver rotated the roulette wheel steering wheel	The car halted.	The car turned.	effect	1	143
the number one wood rotated the steering wheel	The car halted.	The car turned.	effect	1	143
driver rotated the steering wheel	The car halted.	The car turned.	effect	1	143
the battle surrendered the army	They were outnumbered.	They stormed the city.	cause	0	144
the surrendered army the battle	They were outnumbered.	They stormed the city.	cause	0	144
the army give up the battle	They were outnumbered.	They stormed the city.	cause	0	144
the cede army surrendered the battle	They were outnumbered.	They stormed the city.	cause	0	144
cede the army surrendered the battle	They were outnumbered.	They stormed the city.	cause	0	144
the army surrendered the battle	They were outnumbered.	They stormed the city.	cause	0	144
the conflict army surrendered the battle	They were outnumbered.	They stormed the city.	cause	0	144
the navy bombed flush it the ship	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
navy the bombed the ship	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
the navy bombed the send	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
the ship bombed the navy	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
the the bombed navy ship	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
the navy flush it bombed the ship	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
the navy bombed the ship	The ship crashed into the pier.	The ship's debris sunk in the sea.	effect	1	145
i ironed my shirt	It was clean.	It was wrinkled.	cause	1	146
iron i ironed my shirt	It was clean.	It was wrinkled.	cause	1	146
ironed my shirt	It was clean.	It was wrinkled.	cause	1	146
i iron out my shirt	It was clean.	It was wrinkled.	cause	1	146
shirt ironed my i	It was clean.	It was wrinkled.	cause	1	146
i ironed shirt	It was clean.	It was wrinkled.	cause	1	146
i press my shirt	It was clean.	It was wrinkled.	cause	1	146
i shirt my ironed	It was clean.	It was wrinkled.	cause	1	146
the girl felt	She lost her balance.	She did stretches.	effect	0	147
finger the girl felt dizzy	She lost her balance.	She did stretches.	effect	0	147
the girl felt light headed dizzy	She lost her balance.	She did stretches.	effect	0	147
the dizzy felt girl	She lost her balance.	She did stretches.	effect	0	147
felt girl the dizzy	She lost her balance.	She did stretches.	effect	0	147
the girl felt featherbrained	She lost her balance.	She did stretches.	effect	0	147
the girl felt dizzy	She lost her balance.	She did stretches.	effect	0	147
the driver pulled over to the device driver side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the pulled over to the of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the all over driver pulled over to the side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
driver pulled over to the of road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the driver the over to pulled side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
over driver pulled the to the side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the driver pulled to the side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the number one wood pulled over to the side of the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
of driver pulled over to the side the the road	He went through an intersection.	He noticed a stranded vehicle.	cause	1	148
the hospital the sent patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the sent the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the hospital ship the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the affected role hospital sent the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the hospital sent affected role the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the hospital sent ship the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
home hospital sent the patient the	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
the infirmary sent the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
sent hospital the the patient home	The patient's symptoms cleared up.	The patient's family visited him.	cause	0	149
illness child caught a life threatening the	She didn't get vaccinated.	She was adopted.	cause	0	150
the caught a threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child caught unwellness a life threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child caught a life lowering illness	She didn't get vaccinated.	She was adopted.	cause	0	150
child the caught a life threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child caught a life menacing illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child hitch a life threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child caught a tike life threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
the child caught tike a life threatening illness	She didn't get vaccinated.	She was adopted.	cause	0	150
we theatre of operations found empty seats in the theatre	The film began.	We sat down.	effect	1	151
we found empty seats the in theatre	The film began.	We sat down.	effect	1	151
we found empty theatre in the seats	The film began.	We sat down.	effect	1	151
we base empty seats in the theatre	The film began.	We sat down.	effect	1	151
we found empty sit in the theatre	The film began.	We sat down.	effect	1	151
we seats empty found in the theatre	The film began.	We sat down.	effect	1	151
we found empty in the theatre	The film began.	We sat down.	effect	1	151
we found empty seats in theatre of operations the theatre	The film began.	We sat down.	effect	1	151
we found empty seats in the house	The film began.	We sat down.	effect	1	151
the parents creativity their daughters recognized	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
creativity parents recognized their daughters the	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the parents recognized their creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
parents the recognized their daughters creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the parents recognized their daughters creative thinking	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the parents recognized their creativeness daughters creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the parents recognized their daughters creativeness creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the raise recognized their daughters creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the parents tell apart their daughters creativity	They taught her how to ride a bike.	They encouraged her to become an artist.	effect	1	152
the boy plow the lid on the jar	The jar became warm.	The lid came off.	effect	1	153
the boy turned the on the jar	The jar became warm.	The lid came off.	effect	1	153
boy turned the lid on the jar	The jar became warm.	The lid came off.	effect	1	153
the boy turned the the on lid jar	The jar became warm.	The lid came off.	effect	1	153
the boy turned the eyelid on the jar	The jar became warm.	The lid came off.	effect	1	153
the boy the the lid on turned jar	The jar became warm.	The lid came off.	effect	1	153
the boy wrench turned the lid on the jar	The jar became warm.	The lid came off.	effect	1	153
the boy turn over the lid on the jar	The jar became warm.	The lid came off.	effect	1	153
the boy turned the lid on the jar	The jar became warm.	The lid came off.	effect	1	153
the received a diploma	She enrolled in college.	She graduated from college.	cause	1	154
the diploma received a woman	She enrolled in college.	She graduated from college.	cause	1	154
the adult female received a diploma	She enrolled in college.	She graduated from college.	cause	1	154
the fair sex received a diploma	She enrolled in college.	She graduated from college.	cause	1	154
woman received a diploma	She enrolled in college.	She graduated from college.	cause	1	154
the woman standard a diploma	She enrolled in college.	She graduated from college.	cause	1	154
the a received woman diploma	She enrolled in college.	She graduated from college.	cause	1	154
the received woman a diploma	She enrolled in college.	She graduated from college.	cause	1	154
the woman received obtain a diploma	She enrolled in college.	She graduated from college.	cause	1	154
i chug the pitcher of water	I walked upstairs.	I ran five miles.	cause	1	155
water chugged the pitcher of i	I walked upstairs.	I ran five miles.	cause	1	155
of chugged the pitcher i water	I walked upstairs.	I ran five miles.	cause	1	155
i chugged the pitcher pitcherful of water	I walked upstairs.	I ran five miles.	cause	1	155
i chugged the pitcher of	I walked upstairs.	I ran five miles.	cause	1	155
chugged the pitcher of water	I walked upstairs.	I ran five miles.	cause	1	155
